station name: Minneapolis/St Paul Threaded Reoord
station identifier: mspthr
key: T=trace | M=missing | S=multi-day value to follow | A=multi-day accumulative value | blank=unknown
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
1952-06-27,73,64,0.14,0.0,0,24,24,0,0,0
1952-06-28,89,65,T,0.0,0,24,24,0,0,0
1952-06-29,79,66,0.00,0.0,0,24,24,0,0,0
1952-06-30,82,57,0.00,0.0,0,24,24,0,0,0
1952-07-01,84,65,0.00,0.0,0,24,24,0,0,0
1952-07-02,88,66,0.90,0.0,0,24,24,0,0,0
1952-07-03,80,63,0.00,0.0,0,24,24,0,0,0
1952-07-04,90,60,0.00,0.0,0,24,24,0,0,0
1952-07-05,88,65,0.00,0.0,0,24,24,0,0,0
1952-07-06,87,70,0.06,0.0,0,24,24,0,0,0
1952-07-07,73,57,0.10,0.0,0,24,24,0,0,0
1952-07-08,75,58,0.00,0.0,0,24,24,0,0,0
1952-07-09,84,59,0.00,0.0,0,24,24,0,0,0
1952-07-10,90,63,0.40,0.0,0,24,24,0,0,0
1952-07-11,86,68,T,0.0,0,24,24,0,0,0
1952-07-12,88,64,0.92,0.0,0,24,24,0,0,0
1952-07-13,79,64,0.22,0.0,0,24,24,0,0,0
1952-07-14,69,59,0.15,0.0,0,24,24,0,0,0
1952-07-15,77,55,0.00,0.0,0,24,24,0,0,0
1952-07-16,87,59,0.00,0.0,0,24,24,0,0,0
1952-07-17,88,66,1.03,0.0,0,24,24,0,0,0
1952-07-18,88,74,0.00,0.0,0,24,24,0,0,0
1952-07-19,93,68,0.39,0.0,0,24,24,0,0,0
1952-07-20,87,68,0.36,0.0,0,24,24,0,0,0
1952-07-21,93,64,0.00,0.0,0,24,24,0,0,0
1952-07-22,90,68,0.03,0.0,0,24,24,0,0,0
1952-07-23,76,61,0.00,0.0,0,24,24,0,0,0
1952-07-24,84,59,0.00,0.0,0,24,24,0,0,0
1952-07-25,88,67,T,0.0,0,24,24,0,0,0
1952-07-26,90,62,0.00,0.0,0,24,24,0,0,0
1952-07-27,81,70,T,0.0,0,24,24,0,0,0
1952-07-28,73,58,0.00,0.0,0,24,24,0,0,0
1952-07-29,80,49,0.00,0.0,0,24,24,0,0,0
1952-07-30,74,57,0.00,0.0,0,24,24,0,0,0
1952-07-31,86,55,0.00,0.0,0,24,24,0,0,0
1952-08-01,87,65,0.02,0.0,0,24,24,0,0,0
1952-08-02,87,66,0.00,0.0,0,24,24,0,0,0
1952-08-03,79,59,0.65,0.0,0,24,24,0,0,0
1952-08-04,64,55,0.01,0.0,0,24,24,0,0,0
1952-08-05,77,51,0.00,0.0,0,24,24,0,0,0
1952-08-06,76,59,0.40,0.0,0,24,24,0,0,0
1952-08-07,83,60,0.02,0.0,0,24,24,0,0,0
1952-08-08,72,63,1.03,0.0,0,24,24,0,0,0
1952-08-09,74,57,0.00,0.0,0,24,24,0,0,0
1952-08-10,82,54,0.70,0.0,0,24,24,0,0,0
1952-08-11,68,55,0.00,0.0,0,24,24,0,0,0
1952-08-12,78,51,0.00,0.0,0,24,24,0,0,0
1952-08-13,83,63,T,0.0,0,24,24,0,0,0
1952-08-14,91,64,0.00,0.0,0,24,24,0,0,0
1952-08-15,83,64,T,0.0,0,24,24,0,0,0
1952-08-16,81,57,T,0.0,0,24,24,0,0,0
1952-08-17,74,60,0.00,0.0,0,24,24,0,0,0
1952-08-18,83,55,0.00,0.0,0,24,24,0,0,0
1952-08-19,81,66,T,0.0,0,24,24,0,0,0
1952-08-20,85,65,0.43,0.0,0,24,24,0,0,0
1952-08-21,76,57,0.00,0.0,0,24,24,0,0,0
1952-08-22,75,51,0.00,0.0,0,24,24,0,0,0
1952-08-23,77,52,0.00,0.0,0,24,24,0,0,0
1952-08-24,81,55,0.00,0.0,0,24,24,0,0,0
1952-08-25,82,55,0.00,0.0,0,24,24,0,0,0
1952-08-26,83,59,0.00,0.0,0,24,24,0,0,0
1952-08-27,90,70,0.07,0.0,0,24,24,0,0,0
1952-08-28,74,63,0.08,0.0,0,24,24,0,0,0
1952-08-29,68,59,0.54,0.0,0,24,24,0,0,0
1952-08-30,77,65,0.22,0.0,0,24,24,0,0,0
1952-08-31,75,61,0.01,0.0,0,24,24,0,0,0
1952-09-01,61,52,0.00,0.0,0,24,24,0,0,0
1952-09-02,55,46,T,0.0,0,24,24,0,0,0
1952-09-03,75,42,0.00,0.0,0,24,24,0,0,0
1952-09-04,83,52,0.00,0.0,0,24,24,0,0,0
1952-09-05,80,56,0.01,0.0,0,24,24,0,0,0
1952-09-06,68,51,0.00,0.0,0,24,24,0,0,0
1952-09-07,69,50,T,0.0,0,24,24,0,0,0
1952-09-08,89,60,0.00,0.0,0,24,24,0,0,0
1952-09-09,92,68,0.00,0.0,0,24,24,0,0,0
1952-09-10,90,66,0.00,0.0,0,24,24,0,0,0
1952-09-11,88,69,0.00,0.0,0,24,24,0,0,0
1952-09-12,89,67,0.00,0.0,0,24,24,0,0,0
1952-09-13,89,63,T,0.0,0,24,24,0,0,0
1952-09-14,74,53,0.04,0.0,0,24,24,0,0,0
1952-09-15,68,49,0.00,0.0,0,24,24,0,0,0
1952-09-16,78,45,0.00,0.0,0,24,24,0,0,0
1952-09-17,70,53,0.14,0.0,0,24,24,0,0,0
1952-09-18,64,50,0.03,0.0,0,24,24,0,0,0
1952-09-19,60,45,0.00,0.0,0,24,24,0,0,0
1952-09-20,60,39,0.00,0.0,0,24,24,0,0,0
1952-09-21,58,44,0.07,0.0,0,24,24,0,0,0
1952-09-22,60,43,T,0.0,0,24,24,0,0,0
1952-09-23,62,39,0.00,0.0,0,24,24,0,0,0
1952-09-24,75,42,0.00,0.0,0,24,24,0,0,0
1952-09-25,75,51,0.00,0.0,0,24,24,0,0,0
1952-09-26,72,45,0.00,0.0,0,24,24,0,0,0
1952-09-27,85,58,0.00,0.0,0,24,24,0,0,0
1952-09-28,80,58,0.00,0.0,0,24,24,0,0,0
1952-09-29,79,47,0.00,0.0,0,24,24,0,0,0
1952-09-30,79,56,0.13,0.0,0,24,24,0,0,0
1952-10-01,63,46,0.00,0.0,0,24,24,0,0,0
1952-10-02,53,39,0.00,0.0,0,24,24,0,0,0
1952-10-03,69,37,0.00,0.0,0,24,24,0,0,0
1952-10-04,46,29,0.00,0.0,0,24,24,0,0,0
1952-10-05,37,25,T,T,0,24,24,0,0,0
1952-10-06,40,35,T,T,0,24,24,0,0,0
1952-10-07,49,28,0.00,0.0,0,24,24,0,0,0
1952-10-08,65,40,0.00,0.0,0,24,24,0,0,0
1952-10-09,58,36,0.00,0.0,0,24,24,0,0,0
1952-10-10,63,35,0.00,0.0,0,24,24,0,0,0
1952-10-11,63,42,0.00,0.0,0,24,24,0,0,0
1952-10-12,63,41,T,0.0,0,24,24,0,0,0
1952-10-13,55,41,0.01,0.0,0,24,24,0,0,0
1952-10-14,48,33,0.00,0.0,0,24,24,0,0,0
1952-10-15,43,27,T,0.0,0,24,24,0,0,0
1952-10-16,32,23,0.00,0.0,0,24,24,0,0,0
1952-10-17,42,22,0.00,0.0,0,24,24,0,0,0
1952-10-18,67,30,0.00,0.0,0,24,24,0,0,0
1952-10-19,50,28,0.00,0.0,0,24,24,0,0,0
1952-10-20,44,22,0.00,0.0,0,24,24,0,0,0
1952-10-21,57,29,0.00,0.0,0,24,24,0,0,0
1952-10-22,69,44,0.00,0.0,0,24,24,0,0,0
1952-10-23,66,35,0.00,0.0,0,24,24,0,0,0
1952-10-24,75,36,0.00,0.0,0,24,24,0,0,0
1952-10-25,63,45,0.00,0.0,0,24,24,0,0,0
1952-10-26,61,39,0.00,0.0,0,24,24,0,0,0
1952-10-27,49,30,0.00,0.0,0,24,24,0,0,0
1952-10-28,39,24,0.00,0.0,0,24,24,0,0,0
1952-10-29,56,22,0.00,0.0,0,24,24,0,0,0
1952-10-30,65,32,0.00,0.0,0,24,24,0,0,0
1952-10-31,66,38,0.00,0.0,0,24,24,0,0,0
1952-11-01,59,36,T,0.0,0,24,24,0,0,0
1952-11-02,51,32,0.00,0.0,0,24,24,0,0,0
1952-11-03,49,25,0.00,0.0,0,24,24,0,0,0
1952-11-04,60,35,0.00,0.0,0,24,24,0,0,0
1952-11-05,51,40,0.00,0.0,0,24,24,0,0,0
1952-11-06,41,32,0.00,0.0,0,24,24,0,0,0
1952-11-07,50,23,0.00,0.0,0,24,24,0,0,0
1952-11-08,48,30,T,T,0,24,24,0,0,0
1952-11-09,36,24,0.00,0.0,0,24,24,0,0,0
1952-11-10,42,17,0.00,0.0,0,24,24,0,0,0
1952-11-11,52,30,0.00,0.0,0,24,24,0,0,0
1952-11-12,62,35,0.00,0.0,0,24,24,0,0,0
1952-11-13,61,37,0.00,0.0,0,24,24,0,0,0
1952-11-14,61,41,0.00,0.0,0,24,24,0,0,0
1952-11-15,50,32,0.00,0.0,0,24,24,0,0,0
1952-11-16,55,45,0.09,0.0,0,24,24,0,0,0
1952-11-17,59,49,0.12,0.0,0,24,24,0,0,0
1952-11-18,49,38,T,0.0,0,24,24,0,0,0
1952-11-19,39,30,T,T,0,24,24,0,0,0
1952-11-20,41,21,0.00,0.0,0,24,24,0,0,0
1952-11-21,45,30,0.00,0.0,0,24,24,0,0,0
1952-11-22,43,31,0.00,0.0,0,24,24,0,0,0
1952-11-23,36,22,0.00,0.0,0,24,24,0,0,0
1952-11-24,37,18,0.03,0.3,0,24,24,0,0,0
1952-11-25,33,28,0.55,5.3,2,24,24,0,0,0
1952-11-26,30,14,0.49,4.5,8,24,24,0,0,0
1952-11-27,14,4,T,T,9,24,24,0,0,0
1952-11-28,16,-5,0.00,0.0,9,24,24,0,0,0
1952-11-29,22,11,0.00,0.0,8,24,24,0,0,0
1952-11-30,22,-0,0.00,0.0,8,24,24,0,0,0
1952-12-01,30,15,0.06,0.7,7,24,24,0,0,0
1952-12-02,31,27,T,T,8,24,24,0,0,0
1952-12-03,32,29,0.01,T,7,24,24,0,0,0
1952-12-04,35,28,T,T,7,24,24,0,0,0
1952-12-05,32,22,T,T,7,24,24,0,0,0
1952-12-06,30,20,0.00,0.0,5,24,24,0,0,0
1952-12-07,38,13,0.00,0.0,5,24,24,0,0,0
1952-12-08,42,32,0.00,0.0,4,24,24,0,0,0
1952-12-09,37,29,T,T,3,24,24,0,0,0
1952-12-10,31,23,T,T,2,24,24,0,0,0
1952-12-11,31,19,0.21,3.3,2,24,24,0,0,0
1952-12-12,24,17,T,T,5,24,24,0,0,0
1952-12-13,22,14,T,T,5,24,24,0,0,0
1952-12-14,27,14,T,T,5,24,24,0,0,0
1952-12-15,38,11,0.00,0.0,5,24,24,0,0,0
1952-12-16,36,14,0.00,0.0,4,24,24,0,0,0
1952-12-17,30,13,0.00,0.0,3,24,24,0,0,0
1952-12-18,22,6,0.00,0.0,3,24,24,0,0,0
1952-12-19,23,12,0.03,0.4,3,24,24,0,0,0
1952-12-20,31,22,0.03,0.5,4,24,24,0,0,0
1952-12-21,29,20,T,T,4,24,24,0,0,0
1952-12-22,32,28,0.11,1.0,4,24,24,0,0,0
1952-12-23,33,28,T,T,5,24,24,0,0,0
1952-12-24,28,10,T,0.1,5,24,24,0,0,0
1952-12-25,18,5,T,T,5,24,24,0,0,0
1952-12-26,25,10,T,T,5,24,24,0,0,0
1952-12-27,20,4,0.00,0.0,5,24,24,0,0,0
1952-12-28,25,7,0.00,0.0,5,24,24,0,0,0
1952-12-29,24,9,0.00,0.0,4,24,24,0,0,0
1952-12-30,27,13,T,T,4,24,24,0,0,0
1952-12-31,27,22,T,T,4,24,24,0,0,0
1953-01-01,26,19,0.03,0.5,4,24,24,0,0,0
1953-01-02,24,17,T,T,4,24,24,0,0,0
1953-01-03,25,13,0.01,0.2,4,24,24,0,0,0
1953-01-04,26,10,0.02,0.4,4,24,24,0,0,0
1953-01-05,10,-6,0.00,0.0,4,24,24,0,0,0
1953-01-06,10,-7,0.11,1.1,4,24,24,0,0,0
1953-01-07,19,-8,0.00,0.0,5,24,24,0,0,0
1953-01-08,27,12,0.02,0.2,5,24,24,0,0,0
1953-01-09,28,19,0.00,0.0,5,24,24,0,0,0
1953-01-10,40,17,0.00,0.0,5,24,24,0,0,0
1953-01-11,23,3,0.00,0.0,5,24,24,0,0,0
1953-01-12,36,17,0.00,0.0,5,24,24,0,0,0
1953-01-13,28,21,T,T,4,24,24,0,0,0
1953-01-14,30,24,T,T,4,24,24,0,0,0
1953-01-15,27,-9,0.32,3.2,5,24,24,0,0,0
1953-01-16,4,-15,0.00,0.0,7,24,24,0,0,0
1953-01-17,23,2,0.00,0.0,6,24,24,0,0,0
1953-01-18,21,5,T,T,6,24,24,0,0,0
1953-01-19,21,8,0.01,0.1,6,24,24,0,0,0
1953-01-20,22,13,T,T,6,24,24,0,0,0
1953-01-21,31,22,T,T,6,24,24,0,0,0
1953-01-22,31,28,T,T,6,24,24,0,0,0
1953-01-23,28,15,T,T,6,24,24,0,0,0
1953-01-24,26,12,T,T,5,24,24,0,0,0
1953-01-25,19,10,0.00,0.0,5,24,24,0,0,0
1953-01-26,30,15,T,T,5,24,24,0,0,0
1953-01-27,28,9,0.00,0.0,5,24,24,0,0,0
1953-01-28,14,4,T,T,5,24,24,0,0,0
1953-01-29,18,4,0.03,0.3,5,24,24,0,0,0
1953-01-30,26,18,T,T,5,24,24,0,0,0
1953-01-31,30,-6,T,T,5,24,24,0,0,0
1953-02-01,4,-11,0.15,2.0,5,24,24,0,0,0
1953-02-02,13,3,0.06,0.6,7,24,24,0,0,0
1953-02-03,34,3,T,T,7,24,24,0,0,0
1953-02-04,34,12,T,T,7,24,24,0,0,0
1953-02-05,37,22,T,T,7,24,24,0,0,0
1953-02-06,30,25,T,T,6,24,24,0,0,0
1953-02-07,29,11,T,T,6,24,24,0,0,0
1953-02-08,24,1,T,T,5,24,24,0,0,0
1953-02-09,28,12,T,T,5,24,24,0,0,0
1953-02-10,32,24,0.41,4.3,5,24,24,0,0,0
1953-02-11,31,19,T,T,8,24,24,0,0,0
1953-02-12,28,13,T,T,7,24,24,0,0,0
1953-02-13,35,7,0.00,0.0,7,24,24,0,0,0
1953-02-14,28,2,0.00,0.0,7,24,24,0,0,0
1953-02-15,10,-3,0.00,0.0,7,24,24,0,0,0
1953-02-16,10,-9,0.00,0.0,7,24,24,0,0,0
1953-02-17,20,-9,T,T,7,24,24,0,0,0
1953-02-18,32,11,0.00,0.0,7,24,24,0,0,0
1953-02-19,25,21,0.23,2.4,6,24,24,0,0,0
1953-02-20,25,8,0.33,3.7,9,24,24,0,0,0
1953-02-21,8,-6,0.02,0.2,13,24,24,0,0,0
1953-02-22,30,-3,T,T,13,24,24,0,0,0
1953-02-23,38,8,0.00,0.0,13,24,24,0,0,0
1953-02-24,35,17,T,T,12,24,24,0,0,0
1953-02-25,33,18,T,T,11,24,24,0,0,0
1953-02-26,38,27,0.03,0.2,11,24,24,0,0,0
1953-02-27,35,14,T,T,10,24,24,0,0,0
1953-02-28,28,9,0.00,0.0,9,24,24,0,0,0
1953-03-01,24,5,0.00,0.0,9,24,24,0,0,0
1953-03-02,24,16,0.26,2.6,9,24,24,0,0,0
1953-03-03,27,11,T,T,11,24,24,0,0,0
1953-03-04,23,7,T,T,11,24,24,0,0,0
1953-03-05,19,4,T,T,10,24,24,0,0,0
1953-03-06,13,4,T,T,10,24,24,0,0,0
1953-03-07,20,4,0.02,0.2,10,24,24,0,0,0
1953-03-08,30,18,T,T,10,24,24,0,0,0
1953-03-09,45,22,0.00,0.0,9,24,24,0,0,0
1953-03-10,45,30,T,0.0,6,24,24,0,0,0
1953-03-11,43,39,T,0.0,4,24,24,0,0,0
1953-03-12,40,28,0.02,0.0,1,24,24,0,0,0
1953-03-13,33,25,T,T,1,24,24,0,0,0
1953-03-14,33,27,0.27,0.8,1,24,24,0,0,0
1953-03-15,33,20,0.27,2.9,5,24,24,0,0,0
1953-03-16,38,13,0.00,0.0,4,24,24,0,0,0
1953-03-17,52,19,0.00,0.0,3,24,24,0,0,0
1953-03-18,46,28,0.02,T,1,24,24,0,0,0
1953-03-19,41,24,0.00,0.0,T,24,24,0,0,0
1953-03-20,57,32,T,0.0,T,24,24,0,0,0
1953-03-21,58,39,0.47,T,0,24,24,0,0,0
1953-03-22,54,37,0.13,0.0,0,24,24,0,0,0
1953-03-23,41,23,0.02,0.1,0,24,24,0,0,0
1953-03-24,35,21,0.01,0.1,T,24,24,0,0,0
1953-03-25,39,25,T,T,T,24,24,0,0,0
1953-03-26,49,25,0.00,0.0,0,24,24,0,0,0
1953-03-27,53,27,0.00,0.0,0,24,24,0,0,0
1953-03-28,53,33,0.00,0.0,0,24,24,0,0,0
1953-03-29,54,30,0.00,0.0,0,24,24,0,0,0
1953-03-30,44,38,0.02,0.0,0,24,24,0,0,0
1953-03-31,56,37,0.00,0.0,0,24,24,0,0,0
1953-04-01,53,36,0.00,0.0,0,24,24,0,0,0
1953-04-02,57,34,0.15,0.0,0,24,24,0,0,0
1953-04-03,41,34,0.40,T,0,24,24,0,0,0
1953-04-04,44,34,T,T,0,24,24,0,0,0
1953-04-05,46,32,0.00,0.0,0,24,24,0,0,0
1953-04-06,53,31,0.00,0.0,0,24,24,0,0,0
1953-04-07,53,41,0.04,0.0,0,24,24,0,0,0
1953-04-08,45,38,0.17,0.0,0,24,24,0,0,0
1953-04-09,41,36,0.01,0.0,0,24,24,0,0,0
1953-04-10,42,33,T,0.0,0,24,24,0,0,0
1953-04-11,42,29,T,T,0,24,24,0,0,0
1953-04-12,44,27,0.00,0.0,0,24,24,0,0,0
1953-04-13,54,27,0.00,0.0,0,24,24,0,0,0
1953-04-14,60,32,0.04,0.0,0,24,24,0,0,0
1953-04-15,45,29,0.26,T,0,24,24,0,0,0
1953-04-16,32,23,T,T,0,24,24,0,0,0
1953-04-17,33,19,0.00,0.0,0,24,24,0,0,0
1953-04-18,31,21,0.01,0.1,0,24,24,0,0,0
1953-04-19,38,28,0.01,0.1,T,24,24,0,0,0
1953-04-20,55,30,0.00,0.0,0,24,24,0,0,0
1953-04-21,67,32,T,0.0,0,24,24,0,0,0
1953-04-22,68,51,T,0.0,0,24,24,0,0,0
1953-04-23,68,43,0.00,0.0,0,24,24,0,0,0
1953-04-24,57,43,0.11,0.0,0,24,24,0,0,0
1953-04-25,44,33,0.44,0.5,0,24,24,0,0,0
1953-04-26,42,34,T,T,T,24,24,0,0,0
1953-04-27,55,31,0.00,0.0,0,24,24,0,0,0
1953-04-28,55,30,T,0.0,0,24,24,0,0,0
1953-04-29,51,39,0.04,0.0,0,24,24,0,0,0
1953-04-30,47,40,0.36,0.0,0,24,24,0,0,0
1953-05-01,43,40,0.33,0.0,0,24,24,0,0,0
1953-05-02,46,41,0.26,0.0,0,24,24,0,0,0
1953-05-03,65,37,0.00,0.0,0,24,24,0,0,0
1953-05-04,71,39,0.00,0.0,0,24,24,0,0,0
1953-05-05,73,45,0.00,0.0,0,24,24,0,0,0
1953-05-06,81,46,0.00,0.0,0,24,24,0,0,0
1953-05-07,86,51,0.00,0.0,0,24,24,0,0,0
1953-05-08,83,54,0.00,0.0,0,24,24,0,0,0
1953-05-09,82,57,0.00,0.0,0,24,24,0,0,0
1953-05-10,82,54,0.24,0.0,0,24,24,0,0,0
1953-05-11,62,41,0.00,0.0,0,24,24,0,0,0
1953-05-12,44,33,0.01,T,0,24,24,0,0,0
1953-05-13,53,29,0.00,0.0,0,24,24,0,0,0
1953-05-14,57,38,0.00,0.0,0,24,24,0,0,0
1953-05-15,65,46,0.07,0.0,0,24,24,0,0,0
1953-05-16,66,42,0.00,0.0,0,24,24,0,0,0
1953-05-17,72,48,0.00,0.0,0,24,24,0,0,0
1953-05-18,67,48,0.00,0.0,0,24,24,0,0,0
1953-05-19,80,49,T,0.0,0,24,24,0,0,0
1953-05-20,78,57,0.49,0.0,0,24,24,0,0,0
1953-05-21,61,44,0.11,0.0,0,24,24,0,0,0
1953-05-22,58,49,0.09,0.0,0,24,24,0,0,0
1953-05-23,68,47,0.00,0.0,0,24,24,0,0,0
1953-05-24,67,54,0.06,0.0,0,24,24,0,0,0
1953-05-25,83,58,T,0.0,0,24,24,0,0,0
1953-05-26,68,54,0.00,0.0,0,24,24,0,0,0
1953-05-27,68,48,T,0.0,0,24,24,0,0,0
1953-05-28,65,55,0.07,0.0,0,24,24,0,0,0
1953-05-29,89,60,0.19,0.0,0,24,24,0,0,0
1953-05-30,87,65,0.00,0.0,0,24,24,0,0,0
1953-05-31,74,60,0.00,0.0,0,24,24,0,0,0
1953-06-01,74,52,0.00,0.0,0,24,24,0,0,0
1953-06-02,80,55,0.00,0.0,0,24,24,0,0,0
1953-06-03,85,60,0.07,0.0,0,24,24,0,0,0
1953-06-04,84,63,0.00,0.0,0,24,24,0,0,0
1953-06-05,63,53,0.00,0.0,0,24,24,0,0,0
1953-06-06,61,50,0.00,0.0,0,24,24,0,0,0
1953-06-07,60,46,1.21,0.0,0,24,24,0,0,0
1953-06-08,68,58,0.10,0.0,0,24,24,0,0,0
1953-06-09,71,54,0.00,0.0,0,24,24,0,0,0
1953-06-10,84,57,0.00,0.0,0,24,24,0,0,0
1953-06-11,86,68,0.00,0.0,0,24,24,0,0,0
1953-06-12,94,66,0.00,0.0,0,24,24,0,0,0
1953-06-13,89,70,0.18,0.0,0,24,24,0,0,0
1953-06-14,84,68,0.00,0.0,0,24,24,0,0,0
1953-06-15,85,68,0.07,0.0,0,24,24,0,0,0
1953-06-16,82,62,0.00,0.0,0,24,24,0,0,0
1953-06-17,86,62,0.00,0.0,0,24,24,0,0,0
1953-06-18,98,73,0.00,0.0,0,24,24,0,0,0
1953-06-19,93,70,1.29,0.0,0,24,24,0,0,0
1953-06-20,89,61,0.06,0.0,0,24,24,0,0,0
1953-06-21,79,58,0.00,0.0,0,24,24,0,0,0
1953-06-22,74,58,0.00,0.0,0,24,24,0,0,0
1953-06-23,68,55,0.49,0.0,0,24,24,0,0,0
1953-06-24,87,59,1.49,0.0,0,24,24,0,0,0
1953-06-25,74,62,0.14,0.0,0,24,24,0,0,0
1953-06-26,83,56,0.00,0.0,0,24,24,0,0,0
1953-06-27,78,61,2.00,0.0,0,24,24,0,0,0
1953-06-28,83,59,0.00,0.0,0,24,24,0,0,0
1953-06-29,92,64,0.00,0.0,0,24,24,0,0,0
1953-06-30,95,77,0.00,0.0,0,24,24,0,0,0
1953-07-01,85,75,T,0.0,0,24,24,0,0,0
1953-07-02,77,64,0.00,0.0,0,24,24,0,0,0
1953-07-03,81,57,T,0.0,0,24,24,0,0,0
1953-07-04,89,67,0.00,0.0,0,24,24,0,0,0
1953-07-05,75,60,T,0.0,0,24,24,0,0,0
1953-07-06,80,57,0.00,0.0,0,24,24,0,0,0
1953-07-07,72,57,0.00,0.0,0,24,24,0,0,0
1953-07-08,72,52,0.00,0.0,0,24,24,0,0,0
1953-07-09,75,54,0.00,0.0,0,24,24,0,0,0
1953-07-10,82,55,0.00,0.0,0,24,24,0,0,0
1953-07-11,84,61,0.01,0.0,0,24,24,0,0,0
1953-07-12,81,63,1.36,0.0,0,24,24,0,0,0
1953-07-13,80,64,0.06,0.0,0,24,24,0,0,0
1953-07-14,80,66,0.01,0.0,0,24,24,0,0,0
1953-07-15,90,65,0.03,0.0,0,24,24,0,0,0
1953-07-16,92,66,T,0.0,0,24,24,0,0,0
1953-07-17,88,67,1.24,0.0,0,24,24,0,0,0
1953-07-18,88,66,0.00,0.0,0,24,24,0,0,0
1953-07-19,84,67,0.34,0.0,0,24,24,0,0,0
1953-07-20,89,68,0.20,0.0,0,24,24,0,0,0
1953-07-21,80,65,0.97,0.0,0,24,24,0,0,0
1953-07-22,82,60,0.00,0.0,0,24,24,0,0,0
1953-07-23,76,56,0.00,0.0,0,24,24,0,0,0
1953-07-24,83,56,0.00,0.0,0,24,24,0,0,0
1953-07-25,85,71,0.21,0.0,0,24,24,0,0,0
1953-07-26,79,62,1.70,0.0,0,24,24,0,0,0
1953-07-27,88,61,0.00,0.0,0,24,24,0,0,0
1953-07-28,88,70,0.31,0.0,0,24,24,0,0,0
1953-07-29,80,67,0.00,0.0,0,24,24,0,0,0
1953-07-30,82,62,0.00,0.0,0,24,24,0,0,0
1953-07-31,82,66,0.37,0.0,0,24,24,0,0,0
1953-08-01,76,69,0.49,0.0,0,24,24,0,0,0
1953-08-02,74,67,0.01,0.0,0,24,24,0,0,0
1953-08-03,81,70,0.53,0.0,0,24,24,0,0,0
1953-08-04,77,62,0.02,0.0,0,24,24,0,0,0
1953-08-05,80,62,0.11,0.0,0,24,24,0,0,0
1953-08-06,77,62,0.22,0.0,0,24,24,0,0,0
1953-08-07,69,57,0.26,0.0,0,24,24,0,0,0
1953-08-08,76,62,0.00,0.0,0,24,24,0,0,0
1953-08-09,79,59,0.00,0.0,0,24,24,0,0,0
1953-08-10,87,62,0.00,0.0,0,24,24,0,0,0
1953-08-11,80,66,0.43,0.0,0,24,24,0,0,0
1953-08-12,84,61,T,0.0,0,24,24,0,0,0
1953-08-13,88,64,0.00,0.0,0,24,24,0,0,0
1953-08-14,78,65,0.00,0.0,0,24,24,0,0,0
1953-08-15,80,58,0.16,0.0,0,24,24,0,0,0
1953-08-16,78,59,0.00,0.0,0,24,24,0,0,0
1953-08-17,83,58,0.00,0.0,0,24,24,0,0,0
1953-08-18,82,61,0.00,0.0,0,24,24,0,0,0
1953-08-19,84,58,0.00,0.0,0,24,24,0,0,0
1953-08-20,82,58,0.00,0.0,0,24,24,0,0,0
1953-08-21,85,57,0.00,0.0,0,24,24,0,0,0
1953-08-22,85,59,0.00,0.0,0,24,24,0,0,0
1953-08-23,86,60,0.00,0.0,0,24,24,0,0,0
1953-08-24,87,63,T,0.0,0,24,24,0,0,0
1953-08-25,91,70,0.00,0.0,0,24,24,0,0,0
1953-08-26,92,69,0.00,0.0,0,24,24,0,0,0
1953-08-27,92,75,0.00,0.0,0,24,24,0,0,0
1953-08-28,91,70,0.00,0.0,0,24,24,0,0,0
1953-08-29,85,69,0.35,0.0,0,24,24,0,0,0
1953-08-30,93,69,T,0.0,0,24,24,0,0,0
1953-08-31,91,72,0.17,0.0,0,24,24,0,0,0
1953-09-01,95,74,0.00,0.0,0,24,24,0,0,0
1953-09-02,93,76,0.00,0.0,0,24,24,0,0,0
1953-09-03,76,55,T,0.0,0,24,24,0,0,0
1953-09-04,67,50,0.00,0.0,0,24,24,0,0,0
1953-09-05,76,48,0.03,0.0,0,24,24,0,0,0
1953-09-06,68,50,0.00,0.0,0,24,24,0,0,0
1953-09-07,76,44,0.00,0.0,0,24,24,0,0,0
1953-09-08,82,55,0.00,0.0,0,24,24,0,0,0
1953-09-09,82,58,0.00,0.0,0,24,24,0,0,0
1953-09-10,82,54,0.00,0.0,0,24,24,0,0,0
1953-09-11,76,58,0.22,0.0,0,24,24,0,0,0
1953-09-12,60,46,T,0.0,0,24,24,0,0,0
1953-09-13,65,40,0.03,0.0,0,24,24,0,0,0
1953-09-14,73,49,0.00,0.0,0,24,24,0,0,0
1953-09-15,72,53,T,0.0,0,24,24,0,0,0
1953-09-16,79,47,0.00,0.0,0,24,24,0,0,0
1953-09-17,79,59,0.00,0.0,0,24,24,0,0,0
1953-09-18,70,51,0.01,0.0,0,24,24,0,0,0
1953-09-19,80,49,T,0.0,0,24,24,0,0,0
1953-09-20,63,47,0.01,0.0,0,24,24,0,0,0
1953-09-21,57,42,0.00,0.0,0,24,24,0,0,0
1953-09-22,68,37,0.00,0.0,0,24,24,0,0,0
1953-09-23,69,49,0.01,0.0,0,24,24,0,0,0
1953-09-24,79,48,0.24,0.0,0,24,24,0,0,0
1953-09-25,58,50,0.00,0.0,0,24,24,0,0,0
1953-09-26,66,43,T,0.0,0,24,24,0,0,0
